PROP_ADDR,OCC_CLS,PRIM_OCC,SEC_OCC,area,bg,geometry,res,mfh,ind,com,caf,gro,type,index_right,TRACT,BLKGRP
45 JAY HALL DRIVE,Residential,['Manufactured Home'],,988.9391,9502024,POINT (5826101.158313398 3841541.6789667066),True,False,False,False,False,False,res,17,950202,4
45 NICHOLS STREET,Residential,['Single Family Dwelling'],,2225.1,9502021,POINT (5846205.419529023 3856480.2021714924),True,False,False,False,False,False,res,14,950202,1
45 ROOSTER ROAD,Residential,['Unclassified'],,4186.478,9502022,POINT (5840192.924200107 3873297.06497273),True,False,False,False,False,False,res,15,950202,2
45 SOUTH MILO ROAD,Residential,['Single Family Dwelling'],,3032.7290000000003,9502023,POINT (5835052.196885526 3861508.77182001),True,False,False,False,False,False,res,16,950202,3
45 SPENCE BRANCH,Residential,['Manufactured Home'],,2867.897,9502022,POINT (5835563.150976677 3872884.8416495854),True,False,False,False,False,False,res,15,950202,2
45 SYCAMORE ESTATE,Residential,['Single Family Dwelling'],,2769.025,9502021,POINT (5844056.9279179545 3859265.324095233),True,False,False,False,False,False,res,14,950202,1
45 TOMAHAWK ROAD,Unclassified,['Retail Trade'],,6592.9077,9502024,POINT (5842859.769555722 3855658.982890295),False,False,False,False,True,False,caf,17,950202,4
450 BOWEN LANE,Residential,['Single Family Dwelling'],,1450.45,9502022,POINT (5843386.382663793 3873160.560508243),True,False,False,False,False,False,res,15,950202,2
450 FITCH BRANCH,Residential,['Single Family Dwelling'],,1054.871,9502022,POINT (5841318.388375452 3866739.656087349),True,False,False,False,False,False,res,15,950202,2
450 LITTLE LAUREL LANE,Residential,['Single Family Dwelling'],,4351.2999,9502022,POINT (5847164.984949586 3885477.3232338103),True,False,False,False,False,False,res,15,950202,2
450 WICKERFIELD ROAD,Residential,['Single Family Dwelling'],,3230.523,9502011,POINT (5849662.726016328 3855255.067270697),True,False,False,False,False,False,res,19,950201,1
4501 BUFFALO HORN ROAD,Unclassified,['Unclassified'],,3263.4899,9502021,POINT (5851522.379587269 3885504.583025519),False,False,False,True,False,False,com,14,950202,1
4504 PIGEON ROOST ROAD,Residential,['Single Family Dwelling'],,1977.869,9503001,POINT (5878250.319603302 3806631.233452106),True,False,False,False,False,False,res,3,950300,1
4507 NORTH MILO ROAD,Residential,['Single Family Dwelling'],,2637.153,9502022,POINT (5840496.460734629 3873460.0195848607),True,False,False,False,False,False,res,15,950202,2
4509 NORTH MILO ROAD,Residential,['Single Family Dwelling'],,1186.712,9502022,POINT (5840492.303980034 3873364.342692093),True,False,False,False,False,False,res,15,950202,2
4509 NORTH WOLF CREEK,Residential,['Unclassified'],,2373.444,9501003,POINT (5884692.648651093 3838123.1158878785),True,False,False,False,False,False,res,1,950100,3
451 WEST MAIN STREET,Residential,['Single Family Dwelling'],,2867.906,9502024,POINT (5845888.4812947055 3855401.731039413),True,False,False,False,False,False,res,17,950202,4
4516 TURKEY CREEK,Residential,['Single Family Dwelling'],,1582.291,9501002,POINT (5860734.1764018135 3869662.0799167575),True,False,False,False,False,False,res,2,950100,2
4519 POPLAR FORK,Residential,['Single Family Dwelling'],,3626.092,9501002,POINT (5869221.992175737 3862687.1977248103),True,False,False,False,False,False,res,2,950100,2
452 EAST MAIN STREET,Residential,['Single Family Dwelling'],,1186.726,9502011,POINT (5850125.600945117 3855645.1380267465),True,False,False,False,False,False,res,19,950201,1
4529 COLDWATER ROAD,Residential,['Unclassified'],,4186.467,9502012,POINT (5854483.09670779 3831754.216663999),True,False,False,False,False,False,res,18,950201,2
453 LACKEY BRANCH,Residential,['Manufactured Home'],,3263.466,9501003,POINT (5878393.963781484 3830671.4233772294),True,False,False,False,False,False,res,1,950100,3
453 OLD MIDDLE FORK,Residential,['Single Family Dwelling'],,5768.771,9502011,POINT (5847636.723402154 3853132.501298828),True,False,False,False,False,False,res,19,950201,1
454 CAMP BRANCH,Residential,['Single Family Dwelling'],,1285.601,9502011,POINT (5852846.857777063 3845703.1494828174),True,False,False,False,False,False,res,19,950201,1
454 HAMMOND LOOP,Residential,['Single Family Dwelling'],,2274.526,9502022,POINT (5846033.072162563 3881598.5732151256),True,False,False,False,False,False,res,15,950202,2
454 SPENCE BRANCH,Residential,['Unclassified'],,1087.83,9502022,POINT (5834069.909618542 3874377.7249930636),True,False,False,False,False,False,res,15,950202,2
4540 TURKEY CREEK,Residential,['Single Family Dwelling'],,1153.743,9501002,POINT (5860707.771938398 3869779.985378262),True,False,False,False,False,False,res,2,950100,2
4547 NEW ROUTE 3,Commercial,['Retail Trade'],,5307.315,9502011,POINT (5839178.082930964 3828764.5925857592),False,False,False,False,True,False,caf,19,950201,1
4547 NORTH WOLF CREEK,Residential,['Unclassified'],,2670.112,9501003,POINT (5885089.644931536 3838197.105626157),True,False,False,False,False,False,res,1,950100,3
455 HALLS BRANCH,Unclassified,['Unclassified'],,1054.866,9502023,POINT (5831112.446174637 3859123.0454235156),False,False,False,True,False,False,com,16,950202,3
4551 NEW ROUTE 3,Commercial,['Retail Trade'],,2769.001,9502011,POINT (5839098.048515051 3828793.962999221),False,False,False,False,True,False,caf,19,950201,1
4554 NORTH WOLF CREEK,Residential,['Unclassified'],,1318.57,9501003,POINT (5884927.448173895 3838030.7866198784),True,False,False,False,False,False,res,1,950100,3
456 BIG BRANCH,Residential,['Unclassified'],,1186.712,9501003,POINT (5879271.559308947 3833035.226890693),True,False,False,False,False,False,res,1,950100,3
456 CARTER BRANCH,Residential,['Manufactured Home'],,1582.278,9502012,POINT (5856289.404078858 3848239.167098459),True,False,False,False,False,False,res,18,950201,2
456 SETSER ROAD,Residential,['Unclassified'],,2307.502,9502012,POINT (5861453.20620042 3836598.5609511794),True,False,False,False,False,False,res,18,950201,2
457 UPPER ALPHA BRANCH,Residential,['Single Family Dwelling'],,1384.502,9502022,POINT (5839765.015576821 3863822.327460436),True,False,False,False,False,False,res,15,950202,2
4572 BIG ELK ROAD,Residential,['Single Family Dwelling'],,2637.164,9501001,POINT (5868581.188053111 3865230.63753507),True,False,False,False,False,False,res,0,950100,1
4577 TOMAHAWK ROAD,Residential,['Manufactured Home'],,2373.446,9502023,POINT (5828136.608811433 3854113.8919317615),True,False,False,False,False,False,res,16,950202,3
459 CRUM BRANCH,Residential,['Single Family Dwelling'],,3692.0332,9502011,POINT (5845762.24516951 3838855.2863613525),True,False,False,False,False,False,res,19,950201,1
459 FROG POND ROAD,Residential,['Manufactured Home'],,3560.17,9501003,POINT (5873850.1528172195 3829999.157446558),True,False,False,False,False,False,res,1,950100,3
4590 TOMAHAWK ROAD,Residential,['Single Family Dwelling'],,1648.222,9502023,POINT (5827981.159184481 3854135.6742788195),True,False,False,False,False,False,res,16,950202,3
4591 PIGEON ROOST ROAD,Residential,['Unclassified'],,1681.201,9503001,POINT (5878520.62665394 3806309.787276976),True,False,False,False,False,False,res,3,950300,1
4597 COLDWATER ROAD,Residential,['Manufactured Home'],,2538.261,9502012,POINT (5854456.773689076 3831607.665480709),True,False,False,False,False,False,res,18,950201,2
46 ALPHA SPUR,Residential,['Manufactured Home'],,988.9219,9502022,POINT (5840222.711871826 3866432.0399050834),True,False,False,False,False,False,res,15,950202,2
46 BIG ELK ROAD,Residential,['Unclassified'],,3032.728,9501001,POINT (5877486.234675869 3846437.0666027153),True,False,False,False,False,False,res,0,950100,1
46 BLAKEMOORE FLATS,Residential,['Single Family Dwelling'],,1714.154,9502011,POINT (5839309.487398438 3828647.8185672592),True,False,False,False,False,False,res,19,950201,1
46 CHARLENE HUNT DRIVE,Residential,['Single Family Dwelling'],,4779.839,9502024,POINT (5838602.014229379 3829392.542609926),True,False,False,False,False,False,res,17,950202,4
46 COOK LANE,Residential,['Single Family Dwelling'],,2769.0235,9502011,POINT (5843156.606610115 3833380.977643583),True,False,False,False,False,False,res,19,950201,1
46 DANIEL LANE,Residential,['Manufactured Home'],,2109.735,9502023,POINT (5822354.277248332 3848878.8628308554),True,False,False,False,False,False,res,16,950202,3
46 GARLAND SPENCE DRIVE,Residential,['Manufactured Home'],,1714.158,9502021,POINT (5845204.992531721 3869846.0101040457),True,False,False,False,False,False,res,14,950202,1
46 HARVEY LANE,Residential,['Single Family Dwelling'],,3131.649,9502024,POINT (5834358.425591132 3828658.005862123),True,False,False,False,False,False,res,17,950202,4
46 HEWITT AVENUE,Residential,['Unclassified'],,2142.693,9501003,POINT (5888612.829770589 3841894.30447661),True,False,False,False,False,False,res,1,950100,3
46 HOWARD SPENCE ROAD,Residential,['Manufactured Home'],,857.0729,9502024,POINT (5836584.830682227 3859077.3876619413),True,False,False,False,False,False,res,17,950202,4
46 JARRETT TRAILER PARK,Residential,['Single Family Dwelling'],,1186.715,9502024,POINT (5841090.294595314 3840212.139907968),True,False,False,False,False,False,res,17,950202,4
46 LITTLE LAUREL CREEK,Residential,['Single Family Dwelling'],,1450.438,9502022,POINT (5845464.482044225 3885338.704632701),True,False,False,False,False,False,res,15,950202,2
46 NEWSOME ROAD,Residential,['Unclassified'],,2439.3788,9502024,POINT (5840122.133618694 3836025.1679975023),True,False,False,False,False,False,res,17,950202,4
46 RAYLEE LANE,Residential,['Single Family Dwelling'],,2769.0208000000002,9502023,POINT (5829414.5515170125 3846615.748756342),True,False,False,False,False,False,res,16,950202,3
46 WADE MOLLETE ROAD,Residential,['Single Family Dwelling'],,1186.712,9502024,POINT (5824012.078474569 3833136.9292832604),True,False,False,False,False,False,res,17,950202,4
46 WEST MAIN STREET,Commercial,['Retail Trade'],,3362.386,9502021,POINT (5847723.204724598 3855264.3216184224),False,False,False,True,False,False,com,14,950202,1
460 CRUM BRANCH,Unclassified,['Unclassified'],,1054.884,9502011,POINT (5845532.224936217 3838811.5910820644),False,False,False,True,False,False,com,19,950201,1
460 DAVELLA ROAD,Residential,['Single Family Dwelling'],,3790.9166000000005,9502024,POINT (5836873.504982201 3829721.3373939837),True,False,False,False,False,False,res,17,950202,4
460 ROCKHOUSE ROAD,Residential,['Single Family Dwelling'],,3362.381,9502023,POINT (5831624.453144217 3853537.015455676),True,False,False,False,False,False,res,16,950202,3
460 WEST EDEN LANE,Residential,['Manufactured Home'],,3659.0639,9502022,POINT (5840916.324170258 3859159.808057233),True,False,False,False,False,False,res,15,950202,2
4603 PIGEON ROOST ROAD,Residential,['Unclassified'],,988.9318,9503001,POINT (5878488.009962564 3806251.80395094),True,False,False,False,False,False,res,3,950300,1
4603 TOMAHAWK ROAD,Residential,['Single Family Dwelling'],,7417.02,9502023,POINT (5828038.067736397 3853944.584311101),True,False,False,False,False,False,res,16,950202,3
4607 ROCKHOUSE ROAD,Residential,['Manufactured Home'],,791.142,9502024,POINT (5830609.737989202 3834306.9486357654),True,False,False,False,False,False,res,17,950202,4
461 LITTLE LAUREL CREEK,Residential,['Unclassified'],,988.9385,9502022,POINT (5843865.7324235225 3884195.740157834),True,False,False,False,False,False,res,15,950202,2
4610 ROCKHOUSE ROAD,Residential,['Manufactured Home'],,988.9318,9502024,POINT (5830729.444282718 3834203.765158176),True,False,False,False,False,False,res,17,950202,4
4613 ROCKHOUSE ROAD,Residential,['Manufactured Home'],,2373.4359999999997,9502024,POINT (5830715.174230653 3834061.1415813346),True,False,False,False,False,False,res,17,950202,4
4618 NORTH MILO ROAD,Residential,['Single Family Dwelling'],,4219.4646,9502022,POINT (5839722.519492189 3872734.1310111405),True,False,False,False,False,False,res,15,950202,2
4619 COLDWATER ROAD,Residential,['Manufactured Home'],,2801.992,9502012,POINT (5854399.620326776 3831461.826373923),True,False,False,False,False,False,res,18,950201,2
4619 PIGEON ROOST ROAD,Residential,['Manufactured Home'],,1928.433,9503001,POINT (5878447.591365283 3806184.0499914773),True,False,False,False,False,False,res,3,950300,1
462 CARTER BRANCH,Residential,['Manufactured Home'],,791.15,9502012,POINT (5856211.17136524 3848256.353193258),True,False,False,False,False,False,res,18,950201,2
462 EAST MAIN STREET,Residential,['Single Family Dwelling'],,2126.23,9502011,POINT (5850185.349807792 3855664.002794639),True,False,False,False,False,False,res,19,950201,1
4624 NORTH WOLF CREEK,Residential,['Unclassified'],,1450.426,9501003,POINT (5885303.583787051 3837997.1165995556),True,False,False,False,False,False,res,1,950100,3
4627 NORTH WOLF CREEK,Residential,['Unclassified'],,1318.586,9501003,POINT (5885329.204588991 3838219.808844237),True,False,False,False,False,False,res,1,950100,3
4629 PIGEON ROOST ROAD,Residential,['Manufactured Home'],,1186.723,9503001,POINT (5878415.54932343 3806121.4928148957),True,False,False,False,False,False,res,3,950300,1
463 LITTLE BLACKLOG ROAD,Residential,['Unclassified'],,3296.446,9501002,POINT (5856215.820589721 3853124.9999105255),True,False,False,False,False,False,res,2,950100,2
463 PIGEON ROOST ROAD,Residential,['Unclassified'],,2719.562,9503001,POINT (5876342.134090773 3823871.8831369947),True,False,False,False,False,False,res,3,950300,1
463 PREECE HILL,Residential,['Single Family Dwelling'],,4680.955,9502012,POINT (5862729.31205847 3841213.70767128),True,False,False,False,False,False,res,18,950201,2
4631 COLDWATER ROAD,Residential,['Single Family Dwelling'],,890.0484,9502012,POINT (5854386.252859726 3831390.0608094623),True,False,False,False,False,False,res,18,950201,2
4631 TOMAHAWK ROAD,Residential,['Multi - Family Dwelling'],,2769.009,9502023,POINT (5827942.68116822 3853853.4554641712),False,True,False,False,False,False,mfh,16,950202,3
4634 ROCKCASTLE ROAD,Residential,['Single Family Dwelling'],,1977.871,9502021,POINT (5844484.055001164 3872826.5948521434),True,False,False,False,False,False,res,14,950202,1
4639 PIGEON ROOST ROAD,Residential,['Manufactured Home'],,988.9391,9503001,POINT (5878475.75309013 3806100.019070208),True,False,False,False,False,False,res,3,950300,1
464 BIG BRANCH,Residential,['Single Family Dwelling'],,3362.388,9501003,POINT (5879223.846528911 3833077.6615991117),True,False,False,False,False,False,res,1,950100,3
464 NORTH WOLF CREEK,Residential,['Unclassified'],,3626.091,9503001,POINT (5876153.312839837 3826062.62764579),True,False,False,False,False,False,res,3,950300,1
464 ROCKHOUSE ROAD,Residential,['Single Family Dwelling'],,1054.868,9502023,POINT (5831543.564847314 3853556.4506344977),True,False,False,False,False,False,res,16,950202,3
464 WICKERFIELD ROAD,Residential,['Manufactured Home'],,3312.934,9502011,POINT (5849805.870200284 3855280.2118169502),True,False,False,False,False,False,res,19,950201,1
4640 NORTH WOLF CREEK,Residential,['Unclassified'],,7054.382,9501003,POINT (5885418.135670555 3837978.3193692537),True,False,False,False,False,False,res,1,950100,3
4647 PIGEON ROOST ROAD,Residential,['Manufactured Home'],,1087.831,9503001,POINT (5878556.715316927 3806079.216711719),True,False,False,False,False,False,res,3,950300,1
465 EMILY CREEK,Residential,['Single Family Dwelling'],,1582.281,9501003,POINT (5883609.975705223 3829116.1938573592),True,False,False,False,False,False,res,1,950100,3
4658 NORTH WOLF CREEK,Residential,['Unclassified'],,1582.293,9501003,POINT (5885542.656478175 3838093.4871295444),True,False,False,False,False,False,res,1,950100,3
466 FITCH BRANCH,Residential,['Single Family Dwelling'],,3296.459,9502022,POINT (5840961.960306383 3866794.3510175874),True,False,False,False,False,False,res,15,950202,2
4662 RIVER FRONT ROAD,Unclassified,['Retail Trade'],,1582.293,9501003,POINT (5894418.087191246 3836069.0401980733),False,False,False,False,True,False,caf,1,950100,3
4665 RIVER FRONT ROAD,Unclassified,['Retail Trade'],,527.4302,9501003,POINT (5894531.668264647 3836147.03535598),False,False,False,False,True,False,caf,1,950100,3
467 BOWEN LANE,Residential,['Single Family Dwelling'],,1780.083,9502022,POINT (5843219.923538159 3873101.686312358),True,False,False,False,False,False,res,15,950202,2
467 SALTWELL ROAD,Residential,['Single Family Dwelling'],,5010.617,9502024,POINT (5844248.818218742 3847932.711066431),True,False,False,False,False,False,res,17,950202,4
